Brand,Model,Year,Selling_Price,KM_Driven,Fuel,Seller_Type,Transmission,Owner
21,1114,-0.02153889982942928,450000,0.2955531407160608,1,1,1,0
10,573,0.9274847068674321,400000,-0.6049859965077058,4,1,1,2
10,476,-0.9705625065262907,140000,1.153209461881553,4,1,1,0
25,1244,-0.49605070317786,130000,0.5099672210074339,1,1,1,0
18,793,0.9274847068674321,160000,-0.3476891001580582,4,1,1,0
18,793,0.6902288051932168,150000,-0.1332750198666852,4,1,1,0
17,755,-0.02153889982942928,500000,0.7243813012988068,1,1,1,2
25,1285,-0.49605070317786,40000,-1.0123727490613146,4,1,1,0
3,91,-1.682330211548937,140000,2.8685221042125373,1,1,1,4
17,731,0.45297290351900144,227000,0.08113906042468783,1,1,1,2
18,992,-0.49605070317786,285000,-0.3476891001580582,1,1,1,2
18,811,-0.25879480150364464,155000,-1.010721760643071,4,1,1,2
10,393,0.6902288051932168,210000,-0.7765172607408042,4,1,1,0
18,814,-0.9705625065262907,140000,0.2955531407160608,4,1,1,2
26,1406,0.45297290351900144,940000,1.3247407261146513,1,1,1,0
21,1126,-0.02153889982942928,750000,0.2955531407160608,1,1,1,0
18,821,0.6902288051932168,610000,0.7243813012988068,1,1,1,0
21,1117,0.45297290351900144,450000,-0.3476891001580582,1,1,1,0
26,1377,-0.25879480150364464,409999,-0.21904065198323439,1,1,1,0
10,391,1.1647406085416476,100000,-0.9630146277782404,4,1,1,0
23,1146,1.1647406085416476,300000,-1.1946247173089817,4,1,1,0
17,626,-0.02153889982942928,400000,0.8744711575027679,1,1,1,0
10,563,-0.7333066048520753,210000,-0.1332750198666852,4,1,1,2
10,481,-1.682330211548937,90000,1.153209461881553,4,1,1,2
18,1035,-0.7333066048520753,222000,0.08113906042468783,4,1,1,0
18,793,0.45297290351900144,240000,-0.3476891001580582,4,1,1,2
26,1377,-0.02153889982942928,450000,0.08113906042468783,1,1,1,2
23,1137,-0.02153889982942928,450000,-1.398318093585786,1,0,1,2
19,1079,1.1647406085416476,3800000,-1.2053454213235502,1,0,0,0
1,6,-0.02153889982942928,1580000,0.42420158889088466,1,0,0,0
2,39,1.401996510215863,4950000,-0.7765172607408042,1,0,0,0
10,380,0.6902288051932168,535000,-0.2919414392823012,1,1,1,0
18,943,-0.25879480150364464,225000,0.9387953815901798,4,1,1,2
10,434,0.9274847068674321,550000,-0.9932898959153823,4,0,0,0
18,1012,0.6902288051932168,670000,-1.2674397389759318,4,2,1,0
18,885,0.45297290351900144,625000,-1.164220800723665,4,2,1,0
10,449,0.9274847068674321,520000,-1.1944103032286901,4,0,0,0
3,58,0.6902288051932168,239000,-0.5406617724202939,4,0,1,0
26,1389,0.9274847068674321,2600000,-0.4085398161447499,1,2,0,0
18,935,0.45297290351900144,750000,-0.43401220888336495,1,2,1,0
10,554,-0.25879480150364464,229999,-0.35146278797118635,4,0,1,0
1,13,-0.02153889982942928,1300000,-0.16543713191039114,1,0,0,0
10,462,-1.9195861132231522,80000,-0.20660463532633475,4,0,1,0
24,1173,-0.25879480150364464,385000,-0.3048062840997836,1,0,1,0
10,513,0.45297290351900144,760000,-0.23319198128246502,4,2,1,0
18,971,0.9274847068674321,600000,-0.4225839384038348,1,2,1,0
23,1137,-0.02153889982942928,450000,-1.398318093585786,1,0,1,2
19,1079,1.1647406085416476,3800000,-1.2053454213235502,1,0,0,0
1,6,-0.02153889982942928,1580000,0.42420158889088466,1,0,0,0
2,39,1.401996510215863,4950000,-0.7765172607408042,1,0,0,0
10,380,0.6902288051932168,535000,-0.2919414392823012,1,1,1,0
18,943,-0.25879480150364464,225000,0.9387953815901798,4,1,1,2
10,434,0.9274847068674321,550000,-0.9932898959153823,4,0,0,0
18,1012,0.6902288051932168,670000,-1.2674397389759318,4,2,1,0
18,885,0.45297290351900144,625000,-1.164220800723665,4,2,1,0
10,449,0.9274847068674321,520000,-1.1944103032286901,4,0,0,0
3,58,0.6902288051932168,239000,-0.5406617724202939,4,0,1,0
26,1389,0.9274847068674321,2600000,-0.4085398161447499,1,2,0,0
18,935,0.45297290351900144,750000,-0.43401220888336495,1,2,1,0
10,554,-0.25879480150364464,229999,-0.35146278797118635,4,0,1,0
1,13,-0.02153889982942928,1300000,-0.16543713191039114,1,0,0,0
10,462,-1.9195861132231522,80000,-0.20660463532633475,4,0,1,0
24,1173,-0.25879480150364464,385000,-0.3048062840997836,1,0,1,0
10,513,0.45297290351900144,760000,-0.23319198128246502,4,2,1,0
18,971,0.9274847068674321,600000,-0.4225839384038348,1,2,1,0
27,1449,-0.25879480150364464,735000,-0.2340496376036305,1,0,0,0
25,1234,-0.25879480150364464,285000,0.17333711494997822,1,0,1,0
9,316,-0.7333066048520753,350000,-0.3738261765455766,4,0,1,0
27,1441,-0.7333066048520753,290000,0.45893666989808707,1,0,0,0
27,1474,0.9274847068674321,890000,-0.5574075120910501,1,0,0,0
9,355,-0.49605070317786,385000,-1.173762227296631,4,0,1,0
18,870,0.9274847068674321,425000,-1.2406808617555685,4,0,1,0
18,1047,0.9274847068674321,525000,-1.2108129803709802,4,0,0,0
10,441,0.9274847068674321,550000,-1.2107486561468928,4,0,1,0
27,1451,-0.25879480150364464,271000,-0.3691305081871955,4,0,1,0
10,381,1.1647406085416476,1490000,-0.9760510038599559,1,0,1,0
10,442,0.45297290351900144,490000,-0.753360540069336,4,0,1,0
10,396,0.2157170018447861,260000,-0.613455352679215,4,0,1,0
10,540,0.2157170018447861,455000,-0.22225686318760499,1,0,1,0
25,1283,-0.7333066048520753,75000,-0.1579326391001931,4,0,1,0
26,1368,0.45297290351900144,421000,-0.9086177756083191,4,0,1,0
18,956,0.6902288051932168,550000,-0.261923468041509,1,0,1,0
10,564,-0.02153889982942928,330000,-0.6049859965077058,4,0,0,0
27,1469,-0.25879480150364464,390000,-0.44516174105851636,1,0,1,0
24,1180,0.45297290351900144,599000,-0.412935304790723,1,0,0,0
10,425,-1.4450743098747214,110000,-0.1332750198666852,4,1,1,1
23,1156,0.6902288051932168,250000,-0.8837243008864907,4,1,1,0
17,688,-0.25879480150364464,600000,0.9387953815901798,1,1,1,1
8,192,-1.2078184082005061,280000,2.654108023921164,1,1,1,2
1,19,1.1647406085416476,2700000,-0.8837243008864907,1,1,0,0
17,670,-1.2078184082005061,80000,0.5099672210074339,4,1,1,0
18,806,1.401996510215863,350000,-1.3125524614692368,4,1,1,0
18,993,0.45297290351900144,475000,-0.1332750198666852,1,1,1,0
1,11,1.6392524118900782,4700000,-1.3875973895712173,1,1,0,0
18,971,1.1647406085416476,500000,-0.3476891001580582,1,1,1,0
3,80,0.2157170018447861,250000,1.153209461881553,1,1,1,0
10,365,-1.9195861132231522,100000,1.153209461881553,1,1,1,2
18,809,1.401996510215863,350000,-1.3125524614692368,4,1,1,0
2,34,0.2157170018447861,4000000,-0.4120133242454701,1,1,0,0
26,1346,0.9274847068674321,1900000,-0.9909313410321773,4,1,0,0
10,479,-1.9195861132231522,95000,1.153209461881553,4,1,1,2
10,447,0.45297290351900144,409999,-0.1761578359249598,1,1,1,0
17,749,1.1647406085416476,1050000,-0.6693102205951177,1,1,1,0
18,806,0.9274847068674321,320000,-0.7765172607408042,4,1,1,0
17,737,1.401996510215863,1000000,-1.2053454213235502,1,1,1,0
26,1427,0.9274847068674321,1770000,-0.8837243008864907,1,1,1,0
17,725,1.1647406085416476,950000,-0.9909313410321773,1,1,1,0
18,978,1.1647406085416476,750000,-0.3476891001580582,1,1,1,0
10,402,0.2157170018447861,220000,-0.5192203643911566,4,1,1,0
25,1211,0.9274847068674321,1000000,-0.3476891001580582,1,1,1,0
9,357,0.9274847068674321,660000,1.0674438297650037,1,1,1,0
18,889,0.45297290351900144,716000,0.7243813012988068,1,1,1,0
18,867,0.45297290351900144,675000,-0.004626571691861379,4,1,1,0
17,686,-0.7333066048520753,385000,0.9387953815901798,1,1,1,4
6,126,0.2157170018447861,325000,0.08113906042468783,1,1,1,0
10,381,0.45297290351900144,950000,-0.1332750198666852,1,1,1,0
8,189,-1.4450743098747214,400000,0.9387953815901798,1,1,0,1
25,1238,0.2157170018447861,250000,-0.8837243008864907,1,1,1,0
15,617,1.1647406085416476,4000000,0.03825624436641322,4,1,0,0
18,793,0.2157170018447861,210000,-0.9909313410321773,4,1,1,0
10,553,-0.49605070317786,147000,0.9387953815901798,4,1,1,2
18,1018,1.1647406085416476,725000,-0.8547784000471553,1,1,1,0
17,701,-0.25879480150364464,550000,0.5099672210074339,1,1,1,0
10,607,0.6902288051932168,475000,-0.8837243008864907,4,1,1,0
10,476,0.2157170018447861,250000,-0.3476891001580582,4,1,1,2
25,1220,-1.682330211548937,70000,-0.1332750198666852,4,1,1,2
10,396,-0.25879480150364464,160000,0.08113906042468783,4,1,1,4
8,185,-0.49605070317786,1000000,0.5099672210074339,1,1,0,2
10,464,-2.8686097199200136,68000,0.08113906042468783,4,1,1,0
10,432,0.9274847068674321,500000,-0.8515621888427848,4,1,1,0
25,1244,-0.02153889982942928,170000,-0.1332750198666852,1,1,1,0
17,691,1.1647406085416476,1300000,-0.6693102205951177,1,1,1,0
10,378,1.6392524118900782,1050000,-1.2053454213235502,1,1,1,0
18,925,-0.9705625065262907,300000,-1.0981383811778638,4,1,1,0
10,600,0.6902288051932168,600000,-0.8837243008864907,4,1,1,0
10,520,0.9274847068674321,900000,-0.3476891001580582,1,1,1,0
10,437,1.401996510215863,550000,-0.8837243008864907,4,1,1,0
18,811,-1.4450743098747214,100000,-0.3048062840997836,4,1,1,2
9,287,0.9274847068674321,400000,-1.0981383811778638,4,1,1,0
25,1281,-0.49605070317786,120000,-0.9909313410321773,4,1,1,0
10,595,-0.02153889982942928,300000,0.5099672210074339,1,1,1,0
25,1260,-0.49605070317786,140000,-0.1332750198666852,1,1,1,2
24,1189,0.45297290351900144,640000,-0.9266071169447653,4,1,1,0
18,806,1.1647406085416476,380000,-0.9447251067293864,4,1,1,0
25,1281,-0.49605070317786,120000,-0.9909313410321773,4,1,1,0
18,851,1.1647406085416476,650000,0.08113906042468783,4,1,1,0
18,811,-0.9705625065262907,150000,-0.1332750198666852,4,1,1,2
8,222,1.1647406085416476,550000,-0.6693102205951177,4,1,1,0
17,756,-0.25879480150364464,650000,0.10348100759104889,1,0,1,0
20,1101,-0.25879480150364464,1025000,2.1796096642363554,1,0,1,2
8,200,-0.49605070317786,195000,1.4440407203887713,1,0,1,0
19,1079,1.1647406085416476,3800000,-1.2053454213235502,1,0,0,0
2,27,-0.02153889982942928,1490000,-0.5621031804494312,1,0,0,0
2,39,1.401996510215863,4950000,-0.7765172607408042,1,0,0,0
9,333,1.1647406085416476,1140000,-0.9257923434396581,4,2,0,0
3,51,-0.49605070317786,95000,0.08113906042468783,1,1,1,0
2,29,0.9274847068674321,3050000,-0.7765172607408042,1,1,0,0
10,434,0.9274847068674321,550000,-0.9932898959153823,4,0,0,0
18,885,0.45297290351900144,625000,-1.164220800723665,4,2,1,0
10,449,0.9274847068674321,520000,-1.1944103032286901,4,0,0,0
3,58,0.6902288051932168,239000,-0.5406617724202939,4,0,1,0
26,1389,0.9274847068674321,2600000,-0.4085398161447499,1,2,0,0
10,554,-0.25879480150364464,229999,-0.35146278797118635,4,0,1,0
1,13,-0.02153889982942928,1300000,-0.16543713191039114,1,0,0,0
18,823,0.9274847068674321,585000,-0.4847425802803038,4,2,1,0
18,822,1.1647406085416476,825000,-1.179358434792236,4,2,0,0
10,580,-0.02153889982942928,280000,-0.3048062840997836,1,0,1,0
18,830,0.6902288051932168,725000,-0.3644777226448727,4,2,1,0
17,732,0.45297290351900144,300000,0.5099672210074339,1,1,1,0
10,545,0.45297290351900144,375000,0.08113906042468783,4,1,1,0
9,314,-2.394097916571583,310000,0.5099672210074339,4,1,1,1
18,973,-0.49605070317786,375000,2.654108023921164,1,1,1,4
8,186,0.6902288051932168,1950000,0.8530297494736306,1,1,0,0
25,1338,-0.25879480150364464,400000,0.2955531407160608,1,1,1,2
21,1124,0.2157170018447861,550000,0.2955531407160608,1,1,1,2
18,872,1.1647406085416476,270000,-0.9909313410321773,4,1,1,0
18,889,-0.25879480150364464,555000,0.9387953815901798,1,1,1,2
8,169,-0.02153889982942928,500000,-0.1332750198666852,1,1,1,2
24,1174,-0.7333066048520753,400000,1.367623542172926,1,1,0,2
10,391,0.9274847068674321,280000,-0.8014321768706618,4,1,1,0
25,1219,-1.2078184082005061,80000,2.8685221042125373,4,1,1,0
25,1217,-1.682330211548937,55000,0.7243813012988068,1,1,1,0
18,794,0.2157170018447861,250000,-0.3476891001580582,4,1,1,0
17,642,-0.7333066048520753,250000,2.654108023921164,1,1,1,1
17,649,-1.4450743098747214,95000,0.7243813012988068,1,1,1,2
17,675,0.2157170018447861,725000,1.4748305823186123,1,1,1,2
17,634,0.45297290351900144,320000,-0.3476891001580582,1,1,1,4
24,1179,0.2157170018447861,1200000,1.4748305823186123,1,1,0,4
3,51,-0.25879480150364464,160000,-0.3476891001580582,1,1,1,0
9,350,1.1647406085416476,790000,-1.000129705076677,1,0,1,0
9,336,1.1647406085416476,1200000,-0.7850938239524592,4,0,1,0
18,986,-0.49605070317786,175000,0.08113906042468783,4,1,1,0
18,1022,1.1647406085416476,950000,-1.0981383811778638,1,1,0,0
18,835,1.401996510215863,340000,-0.3476891001580582,4,1,1,0
23,1130,0.9274847068674321,825000,-1.1303004932215697,1,1,1,0
1,7,1.1647406085416476,3100000,-0.9480485249739027,4,1,0,0
9,276,1.1647406085416476,780000,-0.8837243008864907,1,0,1,0
26,1353,-0.7333066048520753,350000,0.2955531407160608,4,1,0,4
9,278,1.1647406085416476,690000,-0.5835445884785685,4,0,1,0
18,799,0.6902288051932168,245000,-0.1332750198666852,4,1,1,0
9,276,1.1647406085416476,790000,-0.3691305081871955,1,0,1,0
9,280,1.1647406085416476,680000,-0.3777070713988504,4,0,1,0
10,442,0.9274847068674321,540000,-0.9909313410321773,4,1,1,2
17,660,0.6902288051932168,425000,-0.8837243008864907,4,1,1,0
18,1067,-1.2078184082005061,140000,1.153209461881553,4,1,1,0
18,890,1.401996510215863,1100000,-0.7765172607408042,1,1,1,0
23,1158,0.45297290351900144,715000,-0.6693102205951177,1,1,1,0
1,6,-0.02153889982942928,1580000,0.42420158889088466,1,0,0,0
1,18,0.45297290351900144,1750000,1.3170861434482493,1,0,0,0
25,1345,1.1647406085416476,400000,-0.261923468041509,4,0,1,2
1,12,0.2157170018447861,1750000,0.7748543757993961,1,0,0,0
1,22,0.2157170018447861,1850000,-0.08531059010550504,4,0,0,0
10,486,-1.9195861132231522,114999,0.5099672210074339,4,0,1,2
8,160,1.1647406085416476,950000,-0.9610420182395598,1,0,1,0
5,112,0.45297290351900144,310000,-0.7189256387745414,4,0,1,0
17,646,-1.682330211548937,575000,-1.398296652177757,1,0,1,0
23,1161,0.9274847068674321,490000,-0.9480485249739027,1,0,1,0
10,448,0.9274847068674321,480000,-0.27776866857504146,4,0,1,0
15,618,0.6902288051932168,3500000,-0.2833648760706463,1,0,0,0
23,1146,1.1647406085416476,370000,-1.2053454213235502,4,0,1,0
18,821,0.9274847068674321,835000,-1.119579789207001,1,0,1,0
27,1458,0.9274847068674321,650000,-0.476337548332882,4,0,1,0
26,1382,0.2157170018447861,670000,-0.5643545282924907,1,0,1,0
3,64,0.9274847068674321,950000,0.14546328451209972,1,0,0,0
9,334,0.2157170018447861,690000,-1.0552555651195892,4,0,1,0
27,1458,0.9274847068674321,670000,-1.0211422849452316,4,0,1,0
25,1305,0.9274847068674321,925000,-0.8458587743070343,1,0,1,0
10,402,0.45297290351900144,250000,-0.7765172607408042,4,1,1,0
25,1313,0.6902288051932168,509999,-0.5192203643911566,1,1,1,0
9,321,0.2157170018447861,520000,0.9387953815901798,1,1,1,0
25,1216,-1.9195861132231522,100000,0.7243813012988068,1,1,1,0
25,1217,-1.682330211548937,85000,5.012662907126267,1,1,1,2
25,1260,-0.9705625065262907,130000,0.9387953815901798,1,1,1,4
8,160,1.1647406085416476,950000,-0.827547811850151,1,0,1,0
8,221,0.45297290351900144,450000,0.08113906042468783,4,1,1,0
9,311,-0.25879480150364464,320000,-0.3476891001580582,4,1,1,2
18,971,0.45297290351900144,480000,-0.3476891001580582,1,1,1,0
19,1096,0.2157170018447861,2490000,-0.4334547322746074,1,1,0,0
26,1419,-0.25879480150364464,790000,0.33843595677433547,1,1,1,0
18,922,0.6902288051932168,120000,1.153209461881553,4,1,1,0
18,814,-1.682330211548937,75000,0.2955531407160608,4,1,1,4
25,1219,-0.7333066048520753,99000,0.08113906042468783,4,1,1,0
18,935,1.1647406085416476,1015000,-0.9909313410321773,1,1,1,0
17,763,-0.02153889982942928,250000,2.8685221042125373,1,1,1,2
26,1429,-0.49605070317786,520000,1.153209461881553,1,1,1,0
10,518,1.1647406085416476,1100000,-0.7765172607408042,1,1,0,0
26,1413,-1.9195861132231522,200000,3.361674488882695,1,1,1,0
18,971,0.6902288051932168,525000,-0.1332750198666852,1,1,1,0
10,594,0.6902288051932168,500000,-0.5621031804494312,4,1,1,0
17,692,0.6902288051932168,675000,2.03931853150171,1,1,1,0
10,559,-0.9705625065262907,150000,-0.1332750198666852,4,1,1,4
17,630,-1.4450743098747214,250000,-0.3476891001580582,1,1,1,0
10,437,1.1647406085416476,450000,-1.2911110534400994,4,1,1,0
10,488,-0.9705625065262907,150000,0.03825624436641322,4,1,1,2
3,51,-0.25879480150364464,200000,0.40276018086174736,1,1,1,0
17,704,-0.49605070317786,525000,0.08113906042468783,1,1,0,0
18,896,-3.343121523268444,60000,-0.6693102205951177,4,1,1,2
18,1005,-0.7333066048520753,180000,0.7243813012988068,1,1,1,2
9,269,0.45297290351900144,475000,0.9387953815901798,1,1,1,0
17,704,-0.7333066048520753,380000,2.7613150640668507,1,1,0,2
18,793,0.45297290351900144,285000,-0.4334547322746074,4,1,1,2
18,816,-1.2078184082005061,91200,-0.1332750198666852,4,1,1,2
5,118,0.9274847068674321,250000,-0.4334547322746074,4,1,1,0
10,447,0.45297290351900144,400000,-0.5192203643911566,1,1,1,0
10,480,-1.682330211548937,160000,0.5099672210074339,4,1,0,2
24,1201,-0.25879480150364464,650000,0.40276018086174736,1,1,1,2
10,505,-0.25879480150364464,409999,1.153209461881553,1,1,1,4
8,170,-0.02153889982942928,425000,0.12402187648296242,1,1,1,0
18,1037,-0.02153889982942928,250000,0.10258046845382512,0,1,1,2
18,976,-0.9705625065262907,200000,0.9387953815901798,4,1,1,1
18,1037,-0.02153889982942928,250000,0.10258046845382512,0,1,1,2
27,1461,-0.7333066048520753,130000,1.667803254580848,1,1,1,1
18,870,0.9274847068674321,260000,-0.7765172607408042,4,0,1,0
10,525,-1.4450743098747214,155000,-0.02606797972099868,4,0,1,0
9,350,0.45297290351900144,450000,-0.6049859965077058,1,1,1,0
18,938,-0.25879480150364464,220000,0.5099672210074339,4,1,1,2
10,588,1.1647406085416476,650000,-0.6264274045368431,1,0,1,0
18,793,1.1647406085416476,285000,-0.7765172607408042,4,0,1,0
9,273,1.1647406085416476,725000,-0.8622828928573534,4,0,0,0
18,866,0.6902288051932168,625000,-0.7765172607408042,4,0,1,0
10,590,0.6902288051932168,550000,-0.9266071169447653,4,0,1,0
10,554,-0.25879480150364464,240000,-0.5621031804494312,4,0,1,0
21,1122,0.2157170018447861,600000,-0.8408414848282161,1,0,1,0
25,1294,-0.25879480150364464,350000,-0.02606797972099868,1,0,1,0
10,402,0.45297290351900144,245000,-0.7336344446825296,4,0,1,0
17,629,0.6902288051932168,600000,-0.21904065198323439,1,0,1,0
2,36,0.9274847068674321,2400000,-0.7765172607408042,1,1,0,0
17,699,0.2157170018447861,620000,0.2955531407160608,1,0,1,0
18,958,0.2157170018447861,395000,-0.3048062840997836,4,0,1,2
18,891,0.2157170018447861,635000,-1.135660845228854,4,0,1,0
18,811,-0.49605070317786,180000,-0.6478688125659804,4,0,1,0
18,1007,0.45297290351900144,484999,0.14546328451209972,1,0,1,2
18,811,-2.1568420148973675,110000,-0.1332750198666852,4,1,1,0
18,1051,-1.682330211548937,150000,-0.1332750198666852,4,1,1,2
3,93,-0.25879480150364464,400000,0.9387953815901798,1,1,1,0
25,1233,-0.25879480150364464,200000,0.08113906042468783,1,1,1,2
23,1139,-0.02153889982942928,302000,-0.1332750198666852,1,1,1,2
18,977,-0.49605070317786,215000,0.5099672210074339,1,1,1,1
18,1051,-2.1568420148973675,155000,0.2955531407160608,4,1,1,2
26,1400,0.2157170018447861,1000000,0.7458227093279441,1,1,1,2
17,637,1.1647406085416476,550000,-0.476337548332882,1,1,1,0
18,954,-1.682330211548937,200000,-0.4548961403037447,4,1,1,0
17,692,0.9274847068674321,750000,1.153209461881553,1,1,1,0
18,1072,-1.9195861132231522,90000,0.5099672210074339,4,1,1,2
18,1041,-1.4450743098747214,80000,1.153209461881553,4,1,1,2
10,394,-0.02153889982942928,229999,-1.1303004932215697,4,1,1,0
23,1146,0.9274847068674321,350000,-1.2053454213235502,4,1,1,0
10,448,0.45297290351900144,325000,-0.8837243008864907,4,1,1,4
25,1334,1.1647406085416476,450000,-1.2375075333672563,4,1,1,0
18,937,-0.25879480150364464,250000,1.153209461881553,1,1,1,0
27,1459,-0.25879480150364464,225000,1.153209461881553,1,1,1,0
18,814,-0.9705625065262907,150000,0.5152418073826016,4,1,1,4
18,812,-1.2078184082005061,110000,0.5099672210074339,4,1,1,2
18,816,-0.7333066048520753,150000,-0.5621031804494312,4,1,1,2
18,903,-3.105865621594229,165000,-0.1332750198666852,4,1,1,1
23,1137,0.9274847068674321,610000,-0.7336344446825296,1,1,1,2
25,1273,-0.02153889982942928,170000,-0.12469845665503027,1,1,1,0
10,516,-1.2078184082005061,150000,0.10150839805236826,1,1,1,2
10,595,-0.02153889982942928,300000,0.5099672210074339,1,1,1,0
10,537,0.45297290351900144,375000,0.12402187648296242,1,1,1,0
18,992,-0.02153889982942928,390000,0.5099672210074339,1,1,1,0
10,584,0.9274847068674321,600000,-1.2053454213235502,4,1,1,0
18,793,0.2157170018447861,204999,-0.8837243008864907,4,1,1,2
10,516,-0.9705625065262907,270000,0.2955531407160608,1,1,1,2
10,453,0.9274847068674321,375000,-1.2053454213235502,4,1,1,0
18,830,1.6392524118900782,700000,-1.3961739527828723,4,1,1,0
18,1001,0.9274847068674321,455000,-0.5621031804494312,4,1,1,0
10,562,0.9274847068674321,375000,-1.2053454213235502,4,1,1,0
10,441,0.2157170018447861,341000,-0.7445481213693605,4,1,1,0
18,971,0.2157170018447861,200000,0.8775372788509346,1,1,1,2
18,906,0.9274847068674321,450000,-1.0981383811778638,4,1,0,0
10,474,-0.25879480150364464,170000,-0.3476891001580582,4,1,1,2
26,1426,0.9274847068674321,1900000,0.7243813012988068,1,1,1,0
17,633,0.6902288051932168,500000,-0.1332750198666852,1,1,1,0
18,1020,0.6902288051932168,819999,0.40276018086174736,1,1,1,0
18,950,0.2157170018447861,351000,-0.5621031804494312,4,1,1,2
10,559,-0.49605070317786,195000,0.2955531407160608,4,1,1,2
18,973,-1.2078184082005061,250000,0.33843595677433547,1,1,1,2
18,1061,-1.2078184082005061,120000,0.08113906042468783,4,1,1,2
18,788,-0.9705625065262907,180000,0.08113906042468783,4,1,1,4
17,657,0.6902288051932168,430000,-0.9909313410321773,1,1,1,0
25,1278,-0.25879480150364464,75000,-0.6693102205951177,4,1,1,2
17,762,0.9274847068674321,750000,0.2955531407160608,1,1,1,0
25,1281,-0.49605070317786,60000,-0.5621031804494312,4,1,1,0
26,1417,0.45297290351900144,1500000,-0.4246208721666028,1,1,1,0
17,643,-0.49605070317786,390000,1.796451702755672,1,1,1,1
17,717,0.6902288051932168,630000,-0.3476891001580582,1,1,1,0
25,1309,1.1647406085416476,1085000,-1.0981383811778638,1,1,1,0
10,559,-0.25879480150364464,190000,-0.1332750198666852,4,1,1,2
18,825,1.1647406085416476,550000,-0.8837243008864907,4,1,0,0
18,793,-0.25879480150364464,200000,0.5099672210074339,4,1,1,4
3,86,-0.49605070317786,165000,-0.1332750198666852,4,1,1,0
8,230,-0.02153889982942928,260000,-0.02606797972099868,1,1,1,0
18,811,-0.49605070317786,151000,-0.5621031804494312,4,1,1,0
18,1017,1.1647406085416476,780000,-0.3476891001580582,1,1,1,0
25,1236,-0.25879480150364464,175000,0.2955531407160608,1,1,1,4
25,1238,-0.7333066048520753,170000,0.8851918615173366,1,0,1,0
25,1238,-0.02153889982942928,210000,1.4748305823186123,1,0,1,2
18,814,-1.4450743098747214,90000,-0.4800683533299519,4,0,1,2
10,589,0.6902288051932168,535000,-0.22251416008395464,4,0,1,0
18,993,-1.4450743098747214,195000,1.0005466367140954,1,0,1,0
25,1241,-0.49605070317786,140000,0.5099672210074339,1,1,1,4
21,1115,-0.25879480150364464,350000,-0.5621031804494312,4,1,1,0
10,508,-0.02153889982942928,425000,-0.004626571691861379,4,1,1,0
23,1146,0.9274847068674321,300000,-0.770084838332063,4,1,1,0
27,1480,-0.02153889982942928,340000,0.40276018086174736,1,1,1,2
18,976,-0.9705625065262907,250000,0.3096830286072623,4,0,1,0
3,42,-1.2078184082005061,170000,0.3239415649466386,4,0,1,0
9,269,-0.02153889982942928,315000,1.3222535227832715,1,0,1,0
3,59,0.45297290351900144,200000,-0.3476891001580582,4,1,1,0
3,59,0.6902288051932168,300000,-0.8837243008864907,4,1,1,0
9,269,0.45297290351900144,300000,0.011561691370137283,1,0,1,0
9,309,-0.02153889982942928,380000,1.2193347642434123,4,0,1,0
18,999,-0.9705625065262907,250000,15.874858773279193,4,0,1,0
9,269,-0.02153889982942928,310000,0.6354208993859162,1,0,1,0
18,1053,-0.7333066048520753,260000,-0.3476891001580582,4,1,1,0
18,916,-1.2078184082005061,150000,-0.3476891001580582,4,1,1,2
18,898,-1.682330211548937,85000,-0.1332750198666852,4,1,1,2
18,793,0.45297290351900144,280000,-1.0981383811778638,4,1,1,2
17,773,0.6902288051932168,850000,-0.5621031804494312,1,1,1,0
5,108,0.9274847068674321,375000,-0.9909313410321773,4,1,1,2
10,406,-1.682330211548937,125000,1.153209461881553,1,1,1,4
3,52,-0.25879480150364464,250000,0.9387953815901798,1,1,1,0
26,1355,0.2157170018447861,715000,3.5975299772032057,1,1,1,0
10,576,-0.49605070317786,220000,0.08113906042468783,1,1,1,0
25,1225,-0.7333066048520753,110000,0.9387953815901798,1,1,1,2
10,535,-1.4450743098747214,150000,0.38131877283261006,4,1,1,2
21,1114,-0.25879480150364464,300000,2.225279863338418,1,1,1,0
5,118,0.9274847068674321,220000,-0.5621031804494312,4,1,1,0
18,1030,-1.682330211548937,75000,0.6386156691822577,4,1,1,2
25,1257,-0.9705625065262907,100000,-0.9909313410321773,1,1,1,0
8,222,0.6902288051932168,380000,-1.0981383811778638,4,1,1,0
10,483,-1.4450743098747214,100000,-0.3476891001580582,4,1,1,0
27,1450,-0.7333066048520753,480000,0.2955531407160608,4,1,1,2
26,1370,-0.25879480150364464,300000,1.2389750939981021,1,1,1,0
3,51,-0.02153889982942928,190000,0.08113906042468783,1,1,1,0
8,232,-0.25879480150364464,190000,1.367623542172926,1,1,1,2
8,165,0.9274847068674321,650000,-1.0120725693489065,4,0,1,0
26,1362,-0.9705625065262907,300000,-0.9209894680411314,4,0,1,0
8,244,0.6902288051932168,700000,-0.7850938239524592,1,0,1,0
10,562,0.45297290351900144,310000,-0.6494769181681657,4,0,1,0
18,910,1.1647406085416476,500000,-1.1624626052652756,4,1,1,0
26,1381,-0.02153889982942928,415000,-0.5455718548589663,4,0,1,0
18,839,0.45297290351900144,395000,-0.7657965567262356,4,0,0,2
26,1372,0.2157170018447861,430000,-0.5192203643911566,4,0,1,2
26,1365,-1.4450743098747214,215000,-0.22332893358906186,4,0,1,2
23,1142,0.2157170018447861,550000,0.007573589476717745,1,0,1,0
